ID,TargetRLF1,TargetR1F1,TargetLLM
ID_TS_Eng_Uga_96BF10AB,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_52E2AFD9,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_040A3AAE,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_2C9B662E,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_43EF2016,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_0D6A05B3,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_20733F6D,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_BDE13C1B,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_6BC4123E,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_86AD8A8C,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_1D181EE9,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_BEE3EB79,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_104556E5,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_79EB4168,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_72C22A16,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_C72C1FE3,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_5CAE9610,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_83639007,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_97FA7F04,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_1BEAF6AC,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_73B6A09B,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_80FB9296,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_F206C269,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_0B19F88E,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_BA2C98CE,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_C8819065,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_E8A3F341,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_DDF275EB,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_A8ADDF36,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_857DD3B3,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_4D37A539,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_75424646,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_A4B1F991,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_F6CA6B8B,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_07F97D05,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_0F9240E1,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_FFA361BE,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_7A9E8EEF,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_D8E88EBB,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_66D06371,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_6D204496,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_AFA415E5,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_1BA362E7,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_7D824264,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_B65FEEA9,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_718D4D05,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_12D0498D,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_14AEAF5C,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_5275EB94,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_9BB96155,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_10D08D11,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_204E178C,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_466772CE,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_9FD34579,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_A21150F9,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_95DA75C1,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_8C611654,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_B64FA54A,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_533F5A72,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_6182F347,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_FE9FECAA,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_98EEAC2B,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_87D292A6,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_4B7E6B3C,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_7426B193,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_816BCB9F,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_9AFD4015,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_6E218B09,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_1963C26D,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_CB08587D,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_B3A7D0E0,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_1D4A3D81,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_DA509FED,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_A79B44B6,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_A6A27967,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_E0B15ABA,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_C4DABDDB,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_8D244E3E,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_B888F6ED,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_DD90E79E,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_370BC063,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_6E191042,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_73991A47,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_E359EEE1,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_3A7E8E14,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_69EFAFB1,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_56C438E4,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_D3D1BF0F,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_74188109,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_6A7E4C36,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_BAC7E2B9,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_18578BAF,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_50032B35,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_6D4067F4,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_50018B7B,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_AA448259,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_4140752C,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_5FD23109,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_F41EA3AC,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_2713582C,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_AFD380C4,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_EC48BF55,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_112FA612,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_175A81EC,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_D4EF00AA,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_15DA705C,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_17DDED81,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_6E8F75A1,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_18B87245,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_BE9D61EE,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_5F65C8CE,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_CFD01CBD,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_214F3F12,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_8E6E5003,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_0F5AE9D3,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_96229348,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_F4E559E5,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_8FC42092,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_8FCA7B6A,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_5463ADC7,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_AB85FD59,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_692AC139,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_5A856750,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_DFA4BB9F,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_AA53C19C,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_C012A0FF,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_DE3B496F,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_EA74BB18,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_B8976EC5,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_F7E8F8E5,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_49A214AE,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_99B479D4,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_4FFCA6B1,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_5A057C11,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_93F277CC,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_81E5C9F6,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_36760CE5,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_279C658A,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_A81FDEC3,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_7B70C3B8,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_39681C81,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_D8E7012F,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_1BB43332,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_59A1120E,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_D86A6460,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_8E676A01,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_5E187B24,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_1D691FBA,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_C33A1F6C,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_92F837D4,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_39E58FF0,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_CEA60F4C,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_D85C16BD,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_8F9B72AE,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_F97BE2DD,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_C4767556,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Eng_Uga_D1846C39,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_9F294A8B,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_9D132363,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_ACCB461A,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_A487EEAB,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_8E867F3C,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_06B89231,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_9BE71737,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_EDD877C8,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_A867A096,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_D4578AD9,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_B18753E6,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_44777442,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_076979D6,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_2E2FBF77,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_45F50C52,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_B3E4110A,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_C32D4526,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_4F199EC0,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_EBE9E207,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_56FEBFB9,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_59DCABD0,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_01902620,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_2E709838,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_DEAF528D,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_24AC2130,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_90FA6B57,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_A847BCE7,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_6699CD99,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_11D059B2,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_2451E5A4,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_BDB025FF,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_A2178F84,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_F8C88FAE,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_07D924CE,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_177D6E7E,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_BF012E32,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_87CDB6A1,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_3712F2D1,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_604E46CB,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_6B7A2460,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_74222167,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_5744F596,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_284BF962,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_5EBBCCA5,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_4FC77768,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_B8BA8368,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_530AC1C7,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_C6DEB2F0,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_F10013A7,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_914DCFAE,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_98A21F1C,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_15BFBE97,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_E222B6A6,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_0D77C5A0,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_27D415B6,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_284C03D2,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_C122B5B3,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_9E2AA4AC,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
ID_TS_Lug_Uga_0CBD3C03,"Wuna dey craze, eweeh","Wuna dey craze, eweeh","Wuna dey craze, eweeh"
